city;site_name;site;state;query_name;to_date;to_time;from_date;from_time;PM2.5;PM10;NO;NO2;NOx;NH3;SO2;CO;Ozone;Benzene;Toluene;Eth-Benzene;MP-Xylene;RH;WD;SR;BP;AT;TOT-RF;RF;Xylene;WS;O Xylene;Temp;P-Xylene;VWS;Rack Temp
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200329;30-Mar-2020;00:00;29-Mar-2020;00:00;23.56;58.86;1.25;3.64;4.69;8.35;6.95;0.3;96.13;3.22;;47.81;19.41;65.5;102.14;251.93;;27.15;0.0;;;1.94;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200329;31-Mar-2020;00:00;30-Mar-2020;00:00;21.97;54.57;1.6;4.29;5.89;7.77;6.6;0.31;80.5;2.96;;33.63;15.14;69.97;132.75;228.63;;26.81;0.0;;;1.94;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200329;01-Apr-2020;00:00;31-Mar-2020;00:00;23.37;52.64;2.02;4.41;6.38;7.63;7.36;0.31;71.0;3.26;;51.01;15.39;75.75;108.93;231.82;;26.26;0.0;;;1.93;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200329;02-Apr-2020;00:00;01-Apr-2020;00:00;20.49;53.5;1.38;2.89;4.18;8.78;6.86;0.29;74.74;4.09;;54.24;26.71;77.5;58.04;265.13;;26.39;0.0;;;1.93;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200329;03-Apr-2020;00:00;02-Apr-2020;00:00;25.06;69.34;1.42;3.96;5.34;8.2;7.02;0.32;79.2;6.72;;46.63;17.12;77.49;119.16;244.79;;26.75;0.0;;;1.94;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200329;04-Apr-2020;00:00;03-Apr-2020;00:00;24.39;76.0;1.44;3.03;4.42;7.76;7.03;0.3;68.89;7.55;;62.24;22.72;76.83;101.98;263.54;;27.07;0.0;;;1.94;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200329;05-Apr-2020;00:00;04-Apr-2020;00:00;23.09;71.19;1.72;3.53;5.21;7.18;7.83;0.3;66.06;4.73;;50.0;22.02;80.49;145.85;265.17;;26.76;0.0;;;1.93;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200329;06-Apr-2020;00:00;05-Apr-2020;00:00;28.05;69.82;2.07;6.17;8.08;6.86;10.22;0.35;65.94;4.88;;52.47;21.31;80.4;199.24;265.58;;27.22;0.0;;;1.92;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200329;07-Apr-2020;00:00;06-Apr-2020;00:00;20.56;53.94;1.68;4.08;5.66;7.37;10.37;0.29;58.82;1.93;;43.41;22.59;82.25;223.39;270.44;;26.73;0.0;;;1.89;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200329;08-Apr-2020;00:00;07-Apr-2020;00:00;21.63;64.71;2.29;3.91;6.2;6.98;8.95;0.28;45.73;3.82;;30.62;16.58;86.44;197.71;1.97;;24.59;0.0;;;1.93;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200408;09-Apr-2020;00:00;08-Apr-2020;00:00;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200408;10-Apr-2020;00:00;09-Apr-2020;00:00;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200408;11-Apr-2020;00:00;10-Apr-2020;00:00;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200408;12-Apr-2020;00:00;11-Apr-2020;00:00;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200408;13-Apr-2020;00:00;12-Apr-2020;00:00;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200408;14-Apr-2020;00:00;13-Apr-2020;00:00;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200408;15-Apr-2020;00:00;14-Apr-2020;00:00;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200408;16-Apr-2020;00:00;15-Apr-2020;00:00;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200408;17-Apr-2020;00:00;16-Apr-2020;00:00;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200408;18-Apr-2020;00:00;17-Apr-2020;00:00;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200418;19-Apr-2020;00:00;18-Apr-2020;00:00;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200418;20-Apr-2020;00:00;19-Apr-2020;00:00;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200418;21-Apr-2020;00:00;20-Apr-2020;00:00;12.44;73.0;1.88;3.32;4.92;11.27;10.7;0.66;37.82;;;;;61.62;144.22;;;29.76;0.0;;;1.95;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200418;22-Apr-2020;00:00;21-Apr-2020;00:00;16.92;19.91;3.07;1.63;4.48;18.2;10.17;0.66;44.57;;;;;69.87;217.9;281.91;;29.32;0.0;;;1.92;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200418;23-Apr-2020;00:00;22-Apr-2020;00:00;19.78;27.18;4.53;3.51;7.44;11.78;15.47;0.6;44.98;;;;;78.16;215.72;256.03;;28.26;0.0;;;1.91;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200418;24-Apr-2020;00:00;23-Apr-2020;00:00;18.61;24.71;4.33;2.47;6.77;11.78;21.27;0.57;44.97;;;;;76.55;198.13;299.31;;29.05;0.0;;;1.92;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200418;25-Apr-2020;00:00;24-Apr-2020;00:00;20.03;22.75;5.27;3.72;8.85;12.84;24.38;0.58;40.76;;;;;77.39;191.8;286.08;;28.79;0.0;;;1.92;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200418;26-Apr-2020;00:00;25-Apr-2020;00:00;13.89;21.8;4.36;2.29;6.63;12.23;25.5;0.53;46.56;;;;;72.33;217.75;280.7;;28.94;0.0;;;1.92;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200418;27-Apr-2020;00:00;26-Apr-2020;00:00;15.58;23.37;5.0;4.96;9.58;10.42;23.63;0.52;47.47;;;;;76.63;185.52;307.48;;27.75;0.0;;;1.92;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200418;28-Apr-2020;00:00;27-Apr-2020;00:00;14.6;20.87;4.72;1.57;5.66;9.0;22.06;0.51;43.08;;;;;73.49;210.03;283.47;;28.41;0.0;;;1.92;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200428;29-Apr-2020;00:00;28-Apr-2020;00:00;19.89;24.95;4.58;2.69;6.78;9.02;25.14;0.54;48.44;;;;;77.61;126.81;275.52;;28.42;0.0;;;1.94;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200428;30-Apr-2020;00:00;29-Apr-2020;00:00;17.99;27.0;28.67;2.52;53.87;8.25;23.19;0.57;43.72;;;;;76.24;213.14;362.89;;29.37;0.0;;;1.92;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200428;01-May-2020;00:00;30-Apr-2020;00:00;18.16;28.36;4.51;4.1;7.92;8.21;26.42;0.68;41.9;;;;;77.13;232.09;334.92;;29.04;0.0;;;1.91;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200428;02-May-2020;00:00;01-May-2020;00:00;14.35;21.08;;;;;27.23;0.67;42.74;;;;;75.89;215.4;269.54;;29.12;0.0;;;1.92;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200428;03-May-2020;00:00;02-May-2020;00:00;10.69;18.69;63.45;2.4;96.7;6.31;26.59;0.65;40.17;;;;;73.26;208.09;391.65;;29.48;0.0;;;1.92;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200428;04-May-2020;00:00;03-May-2020;00:00;10.33;18.52;24.1;3.59;22.83;5.64;25.22;0.71;45.76;;;;;83.38;187.72;;;27.76;0.0;;;1.92;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200428;05-May-2020;00:00;04-May-2020;00:00;10.2;15.48;43.14;2.63;39.29;4.81;27.73;0.7;40.57;;;;;78.73;177.63;270.65;;28.34;0.0;;;1.93;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200428;06-May-2020;00:00;05-May-2020;00:00;10.7;21.32;30.75;1.39;26.91;5.06;26.12;0.7;42.2;;;;;78.65;155.29;334.72;;28.58;0.0;;;1.93;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200428;07-May-2020;00:00;06-May-2020;00:00;10.83;29.93;4.15;2.18;2.48;4.52;31.07;0.7;42.93;;;;;79.0;189.33;300.25;;29.14;0.0;;;1.93;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200428;08-May-2020;00:00;07-May-2020;00:00;11.77;21.16;5.0;;0.5;;29.5;0.67;47.64;;;;;77.56;216.27;257.65;;28.7;0.0;;;1.92;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200508;09-May-2020;00:00;08-May-2020;00:00;15.23;30.2;11.35;;6.85;;30.59;0.68;44.39;;;;;75.73;200.17;227.69;;28.65;0.0;;;1.93;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200508;10-May-2020;00:00;09-May-2020;00:00;13.35;24.7;5.83;;1.29;;31.64;0.69;44.78;;;;;80.7;188.42;274.07;;27.66;0.0;;;1.92;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200508;11-May-2020;00:00;10-May-2020;00:00;13.15;24.19;89.0;12.37;83.59;3.21;27.02;0.67;43.04;;;;;78.62;137.11;257.59;;28.46;0.0;;;1.94;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200508;12-May-2020;00:00;11-May-2020;00:00;12.55;28.35;67.26;3.44;56.81;2.02;26.42;0.75;41.61;;;;;79.88;181.95;192.7;;28.31;0.0;;;1.93;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200508;13-May-2020;00:00;12-May-2020;00:00;14.23;30.56;99.4;3.86;87.31;4.17;30.8;0.67;42.24;;;;;78.65;161.36;236.62;;28.3;0.0;;;1.93;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200508;14-May-2020;00:00;13-May-2020;00:00;13.38;27.27;;;;;27.29;0.63;42.12;;;;;77.0;184.9;229.27;;28.96;0.0;;;1.93;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200508;15-May-2020;00:00;14-May-2020;00:00;12.43;24.25;;;;;28.69;0.68;39.68;;;;;79.47;191.74;147.78;;28.65;0.0;;;1.94;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200508;16-May-2020;00:00;15-May-2020;00:00;11.16;23.18;;;;;30.43;0.62;41.98;;;;;77.39;101.49;164.87;;29.22;0.0;;;1.95;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200508;17-May-2020;00:00;16-May-2020;00:00;;60.65;143.16;11.0;128.55;1.5;25.77;0.67;41.77;;;;;76.57;190.81;245.54;;29.45;0.0;;;1.93;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200508;18-May-2020;00:00;17-May-2020;00:00;;59.59;6.3;0.38;1.57;0.29;24.52;0.66;44.88;;;;;75.55;159.14;258.72;;29.07;0.0;;;1.94;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200518;19-May-2020;00:00;18-May-2020;00:00;;41.27;11.62;6.55;7.51;1.81;21.74;0.64;45.09;;;;;77.12;147.69;234.2;;28.58;0.0;;;1.94;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200518;20-May-2020;00:00;19-May-2020;00:00;;;30.68;7.63;26.3;3.05;15.49;0.6;43.49;;;;;74.28;185.69;296.38;;28.78;0.0;;;1.94;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200518;21-May-2020;00:00;20-May-2020;00:00;14.97;21.9;13.13;16.9;15.99;7.18;14.24;0.58;41.71;;;;;72.09;207.49;289.61;;29.28;0.0;;;1.92;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200518;22-May-2020;00:00;21-May-2020;00:00;11.67;15.66;13.73;12.88;22.83;6.43;8.33;0.52;41.46;;;;;73.16;233.12;0.16;;29.46;0.0;;;1.92;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200518;23-May-2020;00:00;22-May-2020;00:00;11.66;15.8;4.67;6.27;10.94;3.84;7.36;0.5;42.64;;;;;74.87;200.38;0.08;;29.2;0.0;;;1.93;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200518;24-May-2020;00:00;23-May-2020;00:00;14.25;25.2;4.68;6.32;11.0;3.82;6.34;0.48;40.35;;;;;76.92;160.18;0.03;;28.99;0.0;;;1.93;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200518;25-May-2020;00:00;24-May-2020;00:00;11.7;30.02;4.65;6.25;10.9;3.84;5.71;0.44;38.83;;;;;79.23;136.64;0.02;;28.96;0.0;;;1.95;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200518;26-May-2020;00:00;25-May-2020;00:00;12.44;34.01;4.62;6.3;10.92;3.84;5.81;0.44;38.5;;;;;80.22;173.62;0.03;;29.14;0.0;;;1.94;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200518;27-May-2020;00:00;26-May-2020;00:00;13.58;35.55;4.66;6.35;11.01;3.82;5.62;0.44;38.1;;;;;76.37;183.74;0.03;;29.79;0.0;;;1.93;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200518;28-May-2020;00:00;27-May-2020;00:00;13.16;33.25;4.66;6.33;10.98;3.81;5.59;0.42;38.21;;;;;76.2;195.52;0.02;;29.29;0.0;;;1.93;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200528;29-May-2020;00:00;28-May-2020;00:00;13.94;31.14;4.63;6.28;10.91;3.83;5.9;0.42;36.53;;;;;73.53;218.34;0.02;;29.94;0.0;;;1.92;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200528;30-May-2020;00:00;29-May-2020;00:00;9.23;22.66;4.65;6.3;10.95;3.82;6.12;0.41;36.67;;;;;77.26;232.97;0.01;;29.51;0.0;;;1.91;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200528;31-May-2020;00:00;30-May-2020;00:00;10.58;24.47;4.64;6.31;10.96;3.82;6.65;0.4;35.72;;;;;76.48;218.59;0.02;;29.96;0.0;;;1.92;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200528;01-Jun-2020;00:00;31-May-2020;00:00;10.4;27.95;4.65;6.31;10.96;3.82;6.53;0.4;35.68;;;;;74.45;182.93;0.01;;30.1;0.0;;;1.94;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200528;02-Jun-2020;00:00;01-Jun-2020;00:00;15.65;27.31;4.65;6.23;10.88;3.84;4.12;0.49;42.17;;;;;80.7;177.69;0.01;;28.25;0.0;;;1.91;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200528;03-Jun-2020;00:00;02-Jun-2020;00:00;24.51;32.63;4.63;6.28;10.91;3.83;4.74;0.59;39.92;;;;;82.49;197.44;0.01;;27.07;0.0;;;1.93;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200528;04-Jun-2020;00:00;03-Jun-2020;00:00;11.84;19.4;4.66;6.3;10.96;3.81;3.32;0.41;34.83;;;;;91.2;158.37;0.01;994.63;25.06;0.0;;;2.16;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200528;05-Jun-2020;00:00;04-Jun-2020;00:00;87.55;136.45;4.63;6.28;10.91;3.82;1.05;0.43;28.92;;;;;87.33;212.52;0.03;;25.55;0.0;;;1.84;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200528;06-Jun-2020;00:00;05-Jun-2020;00:00;9.99;24.7;4.64;6.31;10.96;3.81;3.29;0.38;33.72;;;;;86.24;190.7;0.01;;23.86;0.0;;;2.09;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200528;07-Jun-2020;00:00;06-Jun-2020;00:00;11.65;23.65;4.68;6.24;10.93;3.81;3.54;0.34;30.18;;;;;88.05;220.98;0.01;;26.44;0.0;;;1.86;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200607;08-Jun-2020;00:00;07-Jun-2020;00:00;10.09;29.15;4.65;6.3;10.96;3.81;1.01;0.34;27.55;;;;;81.76;228.38;0.01;;26.96;0.0;;;1.85;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200607;09-Jun-2020;00:00;08-Jun-2020;00:00;6.2;17.55;4.64;6.3;10.96;3.8;0.22;0.41;27.63;;;;;87.14;216.54;0.01;;24.12;0.0;;;1.99;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200607;10-Jun-2020;00:00;09-Jun-2020;00:00;8.88;18.71;4.65;6.29;10.95;3.8;0.18;0.45;28.63;;;;;84.46;218.16;0.02;;26.87;0.0;;;1.87;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200607;11-Jun-2020;00:00;10-Jun-2020;00:00;14.4;21.65;4.65;6.34;11.0;3.8;0.23;0.46;29.18;;;;;84.03;222.53;0.02;;27.4;0.0;;;1.88;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200607;12-Jun-2020;00:00;11-Jun-2020;00:00;21.05;20.17;4.65;6.32;10.97;3.81;0.31;0.43;28.68;;;;;86.23;217.77;0.02;;26.24;0.0;;;1.88;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200607;13-Jun-2020;00:00;12-Jun-2020;00:00;14.46;24.32;4.66;6.31;10.97;3.81;;0.33;;;;;;;;;;;0.0;;;;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200607;14-Jun-2020;00:00;13-Jun-2020;00:00;14.08;16.84;4.64;6.3;10.95;3.81;;0.29;;;;;;;;;;;0.0;;;;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200607;15-Jun-2020;00:00;14-Jun-2020;00:00;23.18;24.04;4.67;6.29;10.95;3.82;;0.38;;;;;;;;;;;0.0;;;;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200607;16-Jun-2020;00:00;15-Jun-2020;00:00;27.83;26.24;4.64;6.32;10.98;3.8;;0.35;;;;;;;;;;;0.0;;;;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200607;17-Jun-2020;00:00;16-Jun-2020;00:00;16.82;22.16;4.63;6.31;10.96;3.82;;0.42;;;;;;;;;;;0.0;;;;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200717;18-Jul-2020;00:00;17-Jul-2020;00:00;10.93;20.03;2.33;11.99;14.3;8.24;5.57;0.15;4.46;0.06;;0.24;0.36;93.48;227.29;0.05;998.27;24.89;0.0;;;1.88;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200717;19-Jul-2020;00:00;18-Jul-2020;00:00;13.93;26.44;2.47;12.39;14.85;7.72;5.46;0.17;2.77;0.06;;0.18;0.57;89.55;206.05;0.04;999.81;26.33;0.0;;;1.88;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200717;20-Jul-2020;00:00;19-Jul-2020;00:00;13.48;29.97;2.54;11.45;13.98;8.58;5.83;0.17;2.36;0.06;;0.36;1.12;84.26;210.7;0.05;;27.9;0.0;;;1.92;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200717;21-Jul-2020;00:00;20-Jul-2020;00:00;14.51;31.77;2.71;11.95;14.59;7.35;6.38;0.19;2.48;0.09;;0.37;1.53;80.87;217.54;0.02;;28.32;0.0;;;1.92;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200717;22-Jul-2020;00:00;21-Jul-2020;00:00;11.79;25.22;3.61;13.46;17.07;7.29;6.78;0.17;2.63;0.05;;0.33;0.79;83.56;230.74;0.01;;27.39;0.0;;;1.87;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200717;23-Jul-2020;00:00;22-Jul-2020;00:00;9.04;19.84;3.29;13.87;17.15;11.61;6.0;0.17;2.59;0.06;;0.35;0.91;82.33;223.63;0.01;;27.43;0.0;;;1.89;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200717;24-Jul-2020;00:00;23-Jul-2020;00:00;10.85;19.41;4.18;15.81;19.99;9.99;6.33;0.19;2.52;0.1;;0.26;1.12;81.81;212.46;0.01;;27.83;0.0;;;1.93;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200717;25-Jul-2020;00:00;24-Jul-2020;00:00;12.89;24.41;3.59;20.0;23.58;7.7;6.98;0.31;3.13;0.08;;0.27;1.34;84.47;231.81;0.01;;26.91;0.0;;;1.89;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200717;26-Jul-2020;00:00;25-Jul-2020;00:00;7.46;17.41;3.06;14.96;18.02;8.48;6.0;0.28;3.16;0.09;;0.29;0.81;83.88;214.65;0.01;;26.52;0.0;;;1.87;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200717;27-Jul-2020;00:00;26-Jul-2020;00:00;7.29;15.4;5.08;14.17;19.24;9.2;6.61;0.26;3.42;0.09;;0.16;0.46;88.08;216.58;0.01;;25.76;0.0;;;1.87;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200727;28-Jul-2020;00:00;27-Jul-2020;00:00;8.43;18.44;2.45;12.01;14.46;8.61;5.78;0.28;3.01;0.08;;0.25;1.26;95.43;221.62;0.01;;24.59;0.0;;;1.9;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200727;29-Jul-2020;00:00;28-Jul-2020;00:00;10.36;22.7;5.01;20.56;25.57;6.67;6.43;0.32;2.17;0.12;;0.29;1.13;95.68;194.64;0.02;;24.51;0.0;;;1.67;;;;;
Mumbai;Colaba, Mumbai - MPCB;site_5120;Maharashtra;run2_maharashtra_mumbai_site_5120_20200727;30-Jul-2020;00:00;29-Jul-2020;00:00;13.81;22.4;4.53;18.19;22.72;5.97;6.79;0.34;2.0;0.16;;0.35;1.16;88.76;186.48;0.02;;26.12;0.0;;;1.88;;;;;
